tconst	isAdult	startYear	runtimeMinutes	genres	averageRating	directors	writers	tags
tt0770828	0	2013	143	Action,Adventure,Sci-Fi	7.1	nm0811583	nm0275286,nm0634240,nm0796950,nm0795975	amy adams, superhero
tt0772178	0	2007	107	Comedy,Sport	4.6	nm2188866	nm0806102,nm0796875,nm1010032	
tt0772181	0	2008	120	Drama,Fantasy,Thriller	6.1	nm0471086	nm0349654,nm0471086,nm0696623	
tt0772193	0	2007	93	Action,Adventure,Crime	4.8	nm0003150	nm0104335,nm0274905	
tt0775489	0	2010	80	Animation,Drama,Fantasy	7.4	nm0158984	nm0158984,nm0004244	
tt0775529	0	2007	113	Comedy,Drama	7.1	nm0420982	nm0420982	
tt0775539	0	2007	115	Drama,Music,Romance	5.4	nm1234893	nm0011950,nm0026782	
tt0778661	0	2007	100	Drama,Romance	5.9	nm1347153	nm1347153	
tt0779982	0	2006	87	Comedy,Horror,Sci-Fi	5.8	nm2204480	nm2204480	
tt0780002	0	2009	98	Comedy	6.4	nm0322198	nm0322198,nm1382571	
tt0780504	0	2011	100	Action,Drama	7.8	nm0716347	nm0024925,nm2201245	
tt0780521	0	2009	97	Adventure,Animation,Comedy	7.2	nm0166256,nm0615780	nm0166256,nm0615780,nm0258627,nm0649663,nm0972395,nm3756395	
tt0780536	0	2008	107	Comedy,Crime,Drama	7.9	nm1732981	nm1732981	black comedy, colin farrell, dark comedy, drugs, friendship, irreverent, ralph fiennes, stylized
tt0780567	0	2009	107	Comedy,Drama,Family	5.6	nm0456732	nm0004412,nm0558533	
tt0780571	0	2007	120	Crime,Drama,Mystery	7.3	nm0262595	nm0262595,nm0317279	
tt0780607	0	2007	103	Horror,Sci-Fi,Thriller	6.0	nm1410159,nm0124112,nm1402180	nm1410159,nm1402180,nm0124112	
tt0780622	0	2007	94	Comedy,Fantasy,Horror	5.4	nm0509033	nm0509033	
tt0780653	0	2010	103	Drama,Fantasy,Horror	5.8	nm0002653	nm0001825,nm0783100,nm0802561	
tt0783233	0	2007	123	Drama,Mystery,Romance	7.8	nm0942504	nm0568605,nm0358960	
tt0783608	0	2007	108	Crime,Drama,Mystery	5.8	nm0001707	nm0001707	
tt0784972	0	2007	93	Comedy	5.3	nm0644022	nm0287182	
tt0787470	0	2009	92	Comedy,Sport	5.4	nm0500444	nm2228267,nm2228305	
tt0787475	0	2007	88	Comedy,Sport	6.7	nm1676223	nm0103702	
tt0787524	0	2015	108	Biography,Drama	7.2	nm0114226	nm2216692,nm0114226	
tt0790628	0	2013	100	Comedy	5.9	nm0769135	nm0326246,nm0197855,nm2226753,nm1624685	
tt0790636	0	2013	117	Biography,Drama	7.9	nm0885249	nm1258965,nm2214893	jared leto, social commentary, uplifting
tt0790686	0	2008	110	Horror,Mystery	6.1	nm0014960	nm0014960,nm0505183,nm1193005	
tt0790712	0	2009	113	Drama,Romance,War	7.1	nm0610219	nm0131947,nm0610219	
tt0790724	0	2012	130	Action,Thriller	7.0	nm0003160	nm1676193,nm0003160	
tt0790736	0	2013	96	Action,Adventure,Comedy	5.6	nm0777881	nm0006534,nm0542062,nm0229694,nm0006997,nm9592688	
tt0790804	0	2007	84	Comedy,Sport	4.3	nm0103744	nm0947024,nm0349370,nm1595526,nm1685000,nm0258418,nm0414795	
tt0795351	0	2009	109	Horror,Mystery,Thriller	6.2	nm0023355	nm1242522	
tt0795368	0	2007	90	Comedy	7.3	nm0000568	nm1918877	
tt0795421	0	2008	108	Comedy,Musical,Romance	6.5	nm1630273	nm0424735	
tt0795493	0	2007	108	Crime,Drama,Romance	6.6	nm0000095	nm0000095	
tt0796366	0	2009	127	Action,Adventure,Sci-Fi	7.9	nm0009190	nm0649460,nm0476064,nm0734472	future, lack of development, lack of story, quick cuts, sci-fi, simon pegg, space, space travel, time travel
tt0799934	0	2008	102	Comedy	6.4	nm0327273	nm0327273	
tt0799949	0	2007	86	Adventure,Comedy,Fantasy	2.4	nm0294997,nm0783536	nm0294997,nm0783536	
tt0799954	0	2006	94	Documentary,Drama	7.2	nm0824414	nm4228877	
tt0800022	0	2006	74	Adventure,Drama,Sci-Fi	6.7	nm0051939,nm0208878	nm0051939,nm0208878,nm1385432,nm0353952	
tt0800039	0	2008	111	Comedy,Drama,Romance	7.1	nm0831557	nm0781981	
tt0800069	0	2007	89	Horror,Thriller	5.1	nm1170286	nm0000127,nm0186617	
tt0800080	0	2008	112	Action,Adventure,Sci-Fi	6.6	nm0504642	nm0672015,nm0498278,nm0456158	
tt0800241	0	2008	111	Crime,Drama,Mystery	6.6	nm0026442	nm0026442,nm0175877	
tt0800308	0	2008	115	Crime,Drama,Romance	6.7	nm0000438	nm0461446,nm0000438,nm0662582	
tt0800320	0	2010	106	Action,Adventure,Fantasy	5.8	nm0504642	nm2012438,nm0006534,nm0542062,nm0189117	
tt0800369	0	2011	115	Action,Fantasy	7.0	nm0000110	nm1005420,nm0826714,nm0668309,nm0833089,nm0698873,nm0498278,nm1293367,nm0456158	
tt0801526	0	2007	77	Drama	6.0	nm0567680	nm2267721	
tt0803096	0	2016	123	Action,Adventure,Fantasy	6.7	nm1512910	nm0495378,nm1512910	
tt0804461	0	2007	105	Action,Crime,Thriller	6.7	nm1490123	nm2259451,nm0307257	
tt0804497	0	2010	101	Comedy,Drama,Romance	7.1	nm1349818,nm0281396	nm1349818,nm0281396,nm2272408	
tt0804540	0	2007	91	Action,Comedy,Crime	5.6	nm0470443	nm0000108	
tt0805564	0	2007	106	Comedy,Drama,Romance	7.3	nm0318916	nm1280672	
tt0805570	0	2008	100	Horror,Mystery,Thriller	6.0	nm0457565	nm1161528,nm0000850	
tt0806027	0	2009	91	Action,Adventure,Fantasy	5.3	nm0619599	nm0651900,nm0159443	
tt0808151	0	2009	138	Mystery,Thriller	6.7	nm0000165	nm0462895,nm0326040,nm1467010	
tt0808279	0	2007	111	Crime,Drama,Thriller	6.5	nm0359734	nm0359734	dark humor, dark, intelligent, thought-provoking
tt0808357	0	2007	157	Drama,History,Romance	7.5	nm0000487	nm0151690,nm0770005,nm0910924	
tt0808399	0	2008	103	Comedy,Drama,Romance	6.2	nm0015359,nm0040939,nm0051157,nm0400441,nm0412517,nm0422638,nm0001408,nm0551358,nm0619762,nm0000204,nm0711840	nm2873851,nm2581373,nm0395262,nm1252453,nm0412517,nm0994546,nm0622288,nm0144018,nm0935829,nm0005237,nm0000204,nm0015359,nm0551358,nm0694130,nm1475479,nm1440846,nm0040939	
tt0808417	0	2007	96	Animation,Biography,Drama	8.0	nm1749112,nm2277869	nm2277869,nm1749112	
tt0808506	0	2006	98	Adventure,Animation,Comedy	7.7	nm0396074	nm0875489,nm0645766	
tt0808510	0	2010	101	Comedy,Family,Fantasy	5.0	nm0501185	nm0304665,nm0541632,nm0827985,nm0893262,nm0802020,nm0682063	
tt0809951	0	2007	104	Comedy,Drama	7.2	nm0841232	nm0006664	
tt0810784	0	2009	119	Biography,Drama,Romance	6.9	nm0001005	nm0001005,nm1652346	
tt0810819	0	2015	119	Biography,Drama	7.1	nm0393799	nm0185309,nm2286442	
tt0810823	0	2007	87	Horror,Thriller	5.5	nm0224191	nm0393445	
tt0810913	0	2011	91	Comedy	3.3	nm0240797	nm0957840,nm0466175,nm0001191,nm0184445,nm0806912	
tt0810922	0	2011	97	Comedy,Drama,Romance	6.3	nm0236226	nm0066851,nm0276882,nm0333410,nm2281415	
tt0810988	0	2007	100	Drama,Fantasy,Mystery	6.2	nm0041864	nm0041864	
tt0811080	0	2008	135	Action,Adventure,Comedy	6.1	nm0905154,nm0905152	nm0905152,nm0905154,nm1033745	
tt0811106	0	2007	96	Comedy,Romance	4.9	nm0906476	nm0547800,nm0906476	
tt0811136	0	2006	93	Biography,Documentary,Music	7.6	nm0465932,nm0669637		
tt0811138	0	2008	87	Comedy,Romance,Sport	3.8	nm0773605	nm0000196,nm0330704	
tt0812243	0	2007	100	Comedy,Crime,Drama	6.9	nm0607831	nm0116743,nm0607831	
tt0813547	0	2007	99	Crime,Drama,History	7.5	nm0752328	nm2542195,nm0752328	
tt0814022	0	2008	99	Action,Crime,Thriller	5.3	nm0659380,nm0161152	nm0725034,nm0161152,nm0659380	
tt0814075	0	2006	101	Crime,Documentary	7.9	nm1332844	nm1332844	the catholic church is the most corrupt organization in history
tt0814255	0	2010	118	Adventure,Family,Fantasy	5.9	nm0001060	nm0864471,nm2292894	
tt0814314	0	2008	123	Drama,Mystery,Thriller	7.6	nm0610831	nm1455356	
tt0814685	0	2007	108	Horror	6.2	nm1164755	nm1164755	
tt0815236	0	2010	104	Comedy,Romance	6.4	nm1637768	nm1890845,nm1898234	
tt0815241	0	2008	101	Comedy,Documentary,War	7.6	nm0153078	nm0005175	
tt0815244	0	2007	108	Comedy,Drama,Romance	6.2	nm0638271	nm1548657	
tt0815245	0	2009	87	Drama,Fantasy,Horror	6.3	nm0345294,nm0345307	nm0742194,nm1215164,nm0076166,nm0453518	
tt0816442	0	2013	131	Drama,War	7.5	nm1093053	nm2295691,nm0678104	
tt0816462	0	2011	113	Action,Adventure,Fantasy	5.2	nm1197971	nm0232776,nm0649191,nm0393517,nm0397574	
tt0816692	0	2014	169	Adventure,Drama,Sci-Fi	8.7	nm0634240	nm0634300,nm0634240	black hole, sci-fi, time-travel, christopher nolan, bad dialogue, philosophical issues, thought-provoking, visually appealing
tt0816711	0	2013	116	Action,Adventure,Horror	7.0	nm0286975	nm1996352,nm1206844,nm0511541,nm0833089,nm0112150	
tt0817177	0	2010	90	Comedy,Drama,Romance	7.7	nm0001661	nm0001661,nm0770650,nm2300000	
tt0817230	0	2010	125	Comedy,Romance	5.7	nm0005190	nm0297545,nm0463359,nm0799050	
tt0817538	0	2008	110	Action,Comedy,Crime	5.7	nm0109359	nm0003249,nm0736622,nm0000455	
tt0819714	0	2008	110	Biography,Drama,Romance	6.1	nm0562266	nm0531930,nm1729542	
tt0820096	0	2006	95	Comedy	7.1	nm1970598	nm2023728,nm2023151	
tt0821640	0	2009	100	Comedy,Fantasy,Romance	5.8	nm0914132	nm0524190,nm0601859	
tt0821642	0	2009	117	Biography,Drama,Music	6.7	nm0942504	nm0335666,nm2311134	
tt0822832	0	2008	115	Drama,Family	7.0	nm0291205	nm0291082,nm0740400,nm2313946	
tt0822847	0	2011	87	Action,Fantasy,Horror	5.7	nm0829820	nm2309430,nm2312828	
tt0822854	0	2007	124	Action,Drama,Thriller	7.1	nm0298807	nm2394211,nm0501380	
tt0824747	0	2008	141	Biography,Crime,Drama	7.7	nm0000142	nm0833089	emotional
tt0825232	0	2007	97	Adventure,Comedy,Drama	7.4	nm0001661	nm0951698	
tt0825283	0	2016	88	Action,Adventure,Comedy	3.6	nm2371848	nm0666248,nm1097152,nm4505803	
tt0828154	0	2006	150	Documentary	7.8	nm0276400	nm1670978	
tt0829150	0	2014	92	Action,Drama,Fantasy	6.2	nm2411495	nm1948885,nm2332952,nm0831290	
tt0829459	0	2007	108	Biography,Drama,History	6.6	nm0935863	nm0650089,nm1490413	
tt0829482	0	2007	113	Comedy	7.6	nm0609549	nm0736622,nm1698571	friendship, high school, michael cera, nerds, self discovery, shenanigans, virginity
tt0830515	0	2008	106	Action,Adventure,Mystery	6.5	nm0286975	nm0353673,nm0701031,nm0905498	
tt0830558	0	2007	91	Crime,Drama,Horror	6.5	nm0933471	nm0268107,nm0638329,nm1626482	
tt0830570	0	2008	82	Drama,Romance	6.4	nm2328765	nm2328765,nm2326419	
tt0831387	0	2014	123	Action,Adventure,Sci-Fi	6.4	nm2284484	nm1709264,nm1440919	creature feature
tt0831887	0	2008	103	Action,Crime,Fantasy	4.7	nm0588340	nm0588340,nm0252162	
tt0831888	0	2006	111	Action,Adventure,Animation	7.5	nm0034712,nm1483822	nm1782101,nm1137219,nm0034712,nm1259616	anime
tt0832266	0	2008	112	Comedy,Drama,Romance	7.1	nm0111845	nm0111845	rachel weisz, ryan reynolds
tt0832903	0	2006	86	Documentary	7.2	nm0047028	nm1425302	
tt0834001	0	2009	92	Action,Fantasy,Thriller	6.5	nm0851281	nm0564286,nm0085736,nm0564586,nm0936482,nm0650601,nm0340485	
tt0837562	0	2012	91	Animation,Comedy,Family	7.0	nm0850733	nm0063165,nm0806912,nm0244110,nm1087952,nm1156984	
tt0838221	0	2007	91	Adventure,Comedy,Drama	7.2	nm0027572	nm0027572,nm0178910,nm0005403	
tt0838232	0	2009	92	Action,Adventure,Comedy	5.6	nm0958969	nm2354099,nm2352210,nm0000188,nm0725009,nm0001175	
tt0838283	0	2008	98	Comedy	6.9	nm0570912	nm0002071,nm0570912,nm0000604	funny, highly quotable, will ferrell, comedy
tt0839980	0	2008	91	Comedy,Sport	5.8	nm0022768	nm0035905	
tt0840361	0	2010	125	Crime,Drama,Thriller	7.5	nm0000255	nm0185976,nm0000255,nm0830760,nm2353561	crime, fbi, romance, too much love interest
tt0841044	0	2007	96	Comedy,Drama,Romance	6.7	nm0000365	nm0000365	
tt0841046	0	2007	96	Comedy,Music	6.8	nm0440458	nm0031976,nm0440458	
tt0842926	0	2010	106	Comedy,Drama,Romance	7.0	nm0158966	nm0158966,nm0089742	
tt0842929	0	2007	85	Crime,Drama,Mystery	6.6	nm0001814	nm0001814,nm0625183	
tt0844286	0	2008	114	Action,Adventure,Comedy	6.7	nm0426059	nm0426059	adrien brody, con artists, funny, interesting characters, mark ruffalo, rachel weisz
tt0844471	0	2009	90	Adventure,Animation,Comedy	6.9	nm0520488,nm0588087	nm0520488,nm0588087,nm2360213,nm2360861,nm0338576	
tt0844479	0	2009	90	Horror,Thriller	6.3	nm1729303	nm1733317,nm1729303	
tt0845046	0	2007	96	Action,Adventure,Comedy	7.0	nm1134029	nm1134029	movies about movies
tt0846308	0	2008	101	Comedy,Drama,Family	6.5	nm0005390	nm0668754,nm2090987	
tt0847817	0	2007	80	Documentary	7.2	nm1216753		
tt0848228	0	2012	143	Action,Sci-Fi	8.0	nm0923736	nm0923736,nm0672015	captain america, silly, superhero, superhero team, fun, great humor, visually appealing
tt0848281	0	2008	100	Comedy,Romance	5.6	nm0769522	nm0000513,nm0769522,nm0498841	
tt0848537	0	2013	102	Action,Adventure,Animation	6.6	nm0917188	nm0366337,nm0431622,nm0792092,nm0040022,nm0256079,nm0917188	
tt0848557	0	2007	95	Fantasy,Horror,Sci-Fi	5.5	nm0001681	nm0001681	
tt0850253	0	2007	98	Action,Drama,History	6.6	nm0870204	nm0870204	
tt0851577	0	2006	112	Comedy,Drama	7.8	nm0526732	nm2379476	
tt0851578	0	2006	90	Animation,Drama,Fantasy	7.7	nm0464804	nm0875489,nm2008007,nm0464804	dreamlike
tt0852713	0	2008	97	Comedy	5.5	nm0937748	nm0527581,nm0809006	
tt0853096	0	2006	97	Crime,Drama,Mystery	6.3	nm1235949	nm1235949,nm1369886,nm2967675	
tt0854678	0	2007	106	Crime,Documentary,History	7.5	nm0316795	nm0316795	
tt0856008	0	2006	89	Documentary	7.8	nm2380267	nm2380267	
tt0856288	0	2007	82	Horror	6.7	nm2376614,nm2377660	nm2377660,nm2376614	
tt0857191	0	2007	104	Drama	7.6	nm0565336	nm0565336	
tt0857265	0	2007	88	Crime,Drama,Mystery	6.3	nm0000110	nm0787289,nm0056217	
tt0858479	0	2008	95	Comedy,Drama,Romance	6.1	nm1729171	nm1729394	
tt0859163	0	2008	112	Action,Adventure,Fantasy	5.2	nm0003418	nm0332184,nm0587692,nm0049721,nm0814085	
tt0860906	0	2009	112	Action,Animation,Drama	7.9	nm0556094,nm0875453,nm0030417	nm0030417,nm0766364,nm13963174,nm0383688,nm0257939,nm1371924	
tt0860907	0	2012	96	Action,Animation,Drama	6.9	nm0535340,nm0556094,nm0875453,nm0030417,nm2791155	nm0030417,nm0875453,nm0535340,nm0257939	
tt0861689	0	2008	121	Drama,Mystery,Thriller	6.5	nm0576987	nm0764832,nm0001528	
tt0861739	0	2007	115	Action,Crime,Drama	8.0	nm0655683	nm0655683,nm1284081,nm1130251,nm1284450,nm2845583	favelas
tt0862467	0	2009	93	Adventure,Drama,Fantasy	6.0	nm0716347	nm0716347,nm1952176,nm0713852	
tt0862846	0	2008	91	Comedy,Drama	6.8	nm0420422	nm1202932	
tt0862856	0	2007	82	Comedy,Horror	6.7	nm1002424	nm1002424	
tt0864761	0	2008	110	Biography,Drama,History	6.9	nm1314116	nm0368774,nm0421314,nm1314116,nm2393619	
tt0864835	0	2014	92	Adventure,Animation,Comedy	6.7	nm0591450	nm0911599,nm1362905,nm0304830,nm0502073,nm0164063,nm0450774,nm0567112,nm0591450	
tt0865556	0	2008	104	Action,Adventure,Fantasy	6.5	nm0591450	nm0299301	jackie chan, kung fu
tt0865559	0	2009	95	Comedy,Romance	5.9	nm0677953	nm0718514	
tt0866437	0	2007	106	Comedy,Drama,Romance	6.7	nm0842523	nm0842523,nm1983962	
tt0866439	0	2008	101	Comedy,Romance	5.8	nm0917992	nm1186373,nm0438226,nm0253323	
tt0870090	0	2007	106	Crime,Drama	7.2	nm0603758	nm0811709,nm0603543,nm0603758,nm1130251	
tt0870111	0	2008	122	Biography,Drama,History	7.6	nm0000165	nm0604948	
tt0870211	0	2007	97	Drama,History,War	6.9	nm0112374	nm0112374,nm2737847,nm2737224	
tt0870984	0	2009	108	Drama,Horror,Thriller	6.5	nm0001885	nm0001885	
tt0871426	0	2008	99	Comedy,Romance	6.0	nm0567112	nm0567112	
tt0873886	0	2011	88	Action,Horror,Thriller	6.1	nm0003620	nm0003620	
tt0875113	0	2007	100	Comedy,Drama	7.1	nm0468007,nm0481044,nm0890923	nm3299329,nm3298144,nm0468007,nm0067166	
tt0876563	0	2008	101	Adventure,Animation,Comedy	7.6	nm0594503	nm0594503	
tt0878674	0	2007	85	Drama	7.1	nm1049433	nm0641177	
tt0878804	0	2009	129	Biography,Drama,Sport	7.6	nm0359387	nm0359387,nm1034122	
tt0878835	0	2010	87	Comedy,Drama	6.6	nm0392237	nm0392237	
tt0879870	0	2010	133	Biography,Drama,Romance	5.8	nm0614682	nm0614682,nm0759022,nm2418691	
tt0880502	0	2007	116	Drama	7.7	nm0015359	nm0015359	
tt0880578	0	2008	101	Crime,Mystery,Thriller	6.2	nm0387706	nm1435457,nm1440026,nm0122335	
tt0881200	0	2007	124	Action,Biography,Drama	7.3	nm0271815	nm0514936,nm4863336	
tt0882977	0	2013	112	Action,Drama,Thriller	6.4	nm0006846	nm1244808,nm0006846	
tt0884328	0	2007	126	Horror,Sci-Fi,Thriller	7.1	nm0001104	nm0001104,nm0000175	
tt0884732	0	2015	101	Comedy,Romance	6.6	nm1275670	nm1275670,nm1191891	
tt0886539	0	2009	156	Drama	7.1	nm0015295	nm0015295,nm0015287,nm1386575	
tt0887883	0	2008	96	Comedy,Crime,Drama	7.0	nm0001053,nm0001054	nm0001054,nm0001053	dark comedy, brad pitt, coen bros, coen brothers, espionage, george clooney, john malkovich, satire, twists & turns, weird
tt0887912	0	2008	131	Drama,Thriller,War	7.5	nm0000941	nm1676793	war
tt0889573	0	2010	101	Comedy,Drama,Romance	6.1	nm0330347,nm0817447	nm0262325,nm1615610	
tt0889583	0	2009	81	Comedy	5.9	nm0153078	nm0056187,nm0385630,nm0563243,nm0769840,nm0063165	
tt0889588	0	2008	125	Drama,War	7.0	nm0006854	nm1965665,nm2472589,nm1802945	
tt0890870	0	2007	93	Horror,Mystery,Thriller	5.9	nm1135423	nm1733317,nm1729303,nm0272090	
tt0891527	0	2007	92	Crime,Drama,Mystery	6.2	nm0000602	nm1996352	
tt0892255	0	2008	134	Biography,Drama,History	7.1	nm0001752	nm0118224,nm0346466	
tt0892318	0	2010	105	Adventure,Comedy,Drama	6.5	nm0935095	nm1433580,nm0003201	
tt0892769	0	2010	98	Action,Adventure,Animation	8.1	nm0213450,nm0761498	nm0204030,nm0213450,nm0761498,nm2441763,nm0405190,nm1104057	
tt0892782	0	2009	94	Action,Adventure,Animation	6.4	nm1224299,nm0970447	nm0285379,nm0938645,nm1224299,nm0008743,nm0074184,nm0970447	
tt0892791	0	2010	93	Adventure,Animation,Comedy	6.3	nm0593610	nm0458441,nm0501359,nm0825308,nm0011470,nm0254645,nm0744429,nm0776107,nm0794252,nm0830294,nm2593444	
tt0892899	0	2008	90	Action,Horror,Sci-Fi	5.8	nm1530422	nm2361978,nm0662404,nm1530422	
tt0893382	0	2008	122	Biography,Documentary,Music	7.1	nm0000217		
tt0896872	0	2010	112	Biography,Crime,Drama	7.1	nm2326979	nm2326979,nm1672009	
tt0897361	0	2007	105	Horror,Mystery,Thriller	3.6	nm1032754	nm2449810	
tt0898367	0	2009	111	Drama,Thriller	7.2	nm0384825	nm0671856,nm0565092	
tt0901476	0	2009	89	Comedy,Romance	5.5	nm0935095	nm0220045,nm1988111,nm2053085	
tt0901481	0	2007	96	Biography,Drama,History	5.9	nm0950000	nm0934154	
tt0901487	0	2008	130	Action,Adventure,Comedy	7.2	nm0453518	nm0453518,nm3029976	
tt0901507	0	2007	119	Action,Biography,Crime	6.8	nm1402202	nm1402202,nm1402203	
tt0902290	0	2008	85	Comedy,Horror	6.0	nm1137264	nm1137264,nm7718357	
tt0903624	0	2012	169	Adventure,Fantasy	7.8	nm0001392	nm0909638,nm0101991,nm0001392,nm0868219,nm0866058	action, myth
tt0903657	0	2014	121	Biography,Drama,Music	7.4	nm0688361	nm0610219,nm0503629,nm0933092	
tt0904049	0	2007	108	Comedy,Horror	6.3	nm0814469	nm0814469,nm1329999,nm15450874,nm0507793	
tt0905372	0	2011	103	Horror,Mystery,Sci-Fi	6.2	nm0374048	nm2104063,nm0132168	
tt0906665	0	2007	121	Action,Western	6.1	nm0586281	nm0586281,nm0620185	
tt0907657	0	2006	86	Drama,Music,Musical	7.8	nm0138809	nm0138809	
tt0910554	0	2009	83	Comedy,Sci-Fi	7.0	nm0140617	nm2471028	
tt0910847	0	2007	95	Comedy,Drama,Music	6.7	nm0528508	nm2761769,nm1488064	
tt0910885	0	2014	88	Comedy,Drama	5.2	nm0788426	nm1601882	
tt0910905	0	2009	117	Crime,Drama,Mystery	6.1	nm0851724	nm0472100,nm1400959,nm0121715	
tt0910936	0	2008	111	Action,Comedy,Crime	6.9	nm0337773	nm0736622,nm1698571,nm0031976	comedy, james franco, seth rogen, stoner movie
tt0910970	0	2008	98	Adventure,Animation,Family	8.4	nm0004056	nm0004056,nm0230032,nm0714114	last man on earth, love story, post apocalyptic, social commentary
tt0912583	0	2007	95	Documentary,Romance	7.8	nm1081568	nm1081568,nm0579279	
tt0912592	0	2007	82	Documentary,Family,Mystery	7.1	nm0052737		
tt0912593	0	2007	102	Documentary,War	8.2	nm2480587	nm2480587	
tt0912599	0	2007	105	Documentary,Music,War	7.8	nm0277658,nm2107225	nm0277658,nm2107225	
tt0913445	0	2007	87	Comedy,Drama,Romance	6.2	nm1236625	nm1378320,nm1236625	
tt0914798	0	2008	94	Drama,War	7.7	nm0379179	nm2477197,nm0379179	childish naivity, friendship
tt0914863	0	2010	97	Crime,Drama,Thriller	7.0	nm0429963	nm0940974	
tt0918927	0	2008	104	Drama,Mystery	7.5	nm0788234	nm0788234	
tt0918940	0	2016	110	Action,Adventure,Drama	6.2	nm0946734	nm3092414,nm0108132,nm0123194	
tt0923752	0	2007	79	Biography,Documentary,Sport	8.0	nm1164861	nm1164861	
tt0923811	0	2007	98	Action,Animation,Drama	7.5	nm2687285,nm0556094,nm0875453,nm0030417,nm2032664	nm0030417,nm0766364,nm13963174,nm1371924,nm0257939	
tt0924129	0	2009	113	Crime,Drama	6.7	nm0469694	nm0469694	
tt0926063	0	2008	87	Action,Comedy,Horror	5.8	nm0084059	nm1298090	
tt0926084	0	2010	146	Adventure,Family,Fantasy	7.7	nm0946734	nm0460141,nm0746830	
tt0926129	0	2008	88	Horror	4.0	nm1879589	nm0136592	
tt0929425	0	2008	137	Crime,Drama	7.0	nm0308520	nm2500207,nm2828827,nm0158323,nm0223924,nm0308520,nm0309979	
tt0929632	0	2009	110	Drama	7.3	nm0200005	nm2819316,nm2497119	
tt0935075	0	2010	91	Drama	7.0	nm0593463	nm1865755	
tt0936501	0	2008	90	Action,Crime,Thriller	7.7	nm0603628	nm0000108,nm0436543	
tt0938283	0	2010	103	Action,Adventure,Family	4.0	nm0796117	nm0796117	
tt0938330	0	2012	95	Horror,Mystery,Thriller	4.9	nm1068186	nm1068186,nm3919354,nm1166804,nm1596678	
tt0942384	0	2007	97	Drama,Romance,Sport	7.6	nm0995691	nm0995691	
tt0942385	0	2008	107	Action,Comedy,War	7.1	nm0001774	nm0857620,nm0001774,nm1000113	
tt0944835	0	2010	100	Action,Thriller	6.5	nm0637518	nm0934483	
tt0945513	0	2011	93	Action,Drama,Mystery	7.5	nm1512910	nm1618286	
tt0947798	0	2010	108	Drama,Thriller	8.0	nm0004716	nm2114730,nm0374560,nm0572352	alter ego, atmospheric, creepy, horror, obsession, surreal
tt0947802	0	2008	110	Crime,Drama,Thriller	6.2	nm0001438	nm0521739,nm0466122	
tt0947810	0	2010	115	Action,Drama,Thriller	6.8	nm0339030	nm0001338,nm2418487	
tt0948470	0	2012	136	Action,Sci-Fi	6.9	nm1989536	nm0888743,nm0765091,nm0460141,nm0498278,nm0228492	
tt0949731	0	2008	91	Adventure,Drama,Sci-Fi	5.0	nm0796117	nm0796117	
tt0952640	0	2007	92	Adventure,Comedy,Family	5.3	nm0384722	nm0900140,nm0574509,nm0899531,nm0046564	
tt0952682	0	2007	92	Drama,Thriller	7.1	nm2158772	nm2158772	
tt0953318	0	2007	93	Drama,Thriller	7.3	nm0051206	nm0051206,nm0195720,nm0429741,nm1754551	
tt0955308	0	2010	140	Action,Adventure,Drama	6.6	nm0000631	nm0001338,nm0717550,nm0903456	
tt0959337	0	2008	119	Drama,Romance	7.3	nm0005222	nm1244808,nm0946817	
tt0960144	0	2008	113	Action,Comedy	5.6	nm0240797	nm0001191,nm0806912,nm0031976	
tt0960731	0	2008	99	Adventure,Comedy,Family	6.0	nm0788202	nm2188941,nm0379056	
tt0960890	0	2008	94	Comedy,Horror,Sci-Fi	4.1	nm0999415	nm0999415	
tt0962736	0	2009	105	Biography,Drama,History	7.2	nm0885249	nm0271501	
tt0962762	0	2007	102	Action,Adventure,Animation	6.9	nm0298033,nm2563124,nm0632402,nm0442828,nm0454114,nm0913860,nm1482702	nm0298033,nm2563124,nm0632402,nm0442828,nm2600491,nm0913860,nm1482702	
tt0963178	0	2009	118	Action,Crime,Drama	6.5	nm0878756	nm2545235	
tt0963743	0	2008	100	Comedy,Drama,Romance	6.3	nm0149446	nm0149446,nm0074488,nm0574509,nm0899531,nm2549216	
tt0963794	0	2008	90	Adventure,Horror,Thriller	5.9	nm2127650	nm0809895	
tt0963807	0	2008	85	Documentary	7.4	nm0187091	nm0187091,nm0641710,nm2551023,nm2846983,nm3290412	
tt0963966	0	2010	109	Action,Adventure,Family	6.1	nm0005509	nm0465199,nm0742797,nm2188941,nm1215164,nm0076166	
tt0964185	0	2009	127	Drama	6.8	nm0000338	nm4119594,nm0000338	
tt0964517	0	2010	116	Action,Biography,Drama	7.8	nm0751102	nm2565612,nm0848496,nm2053216,nm0798788	
tt0964539	0	2008	95	Crime,Horror,Thriller	5.9	nm0774340	nm0004410,nm0962729	
tt0964587	0	2007	97	Comedy,Family	5.8	nm0662529,nm0859877	nm0039328,nm1718864,nm1319618,nm0780714,nm2227956	
tt0970179	0	2011	126	Adventure,Drama,Family	7.5	nm0000217	nm0517589,nm2561765	
